director,release_year,movie_id,title,weighted_rating
Zhang Yimou,2004,9550,House of Flying Daggers,6.409427642822266
Zhang Yimou,2002,79,Hero,6.534178256988525
Alfonso Cuarón,2013,49047,Gravity,7.127538204193115
Alfonso Cuarón,2006,9693,Children of Men,6.986429214477539
Alfonso Cuarón,2004,673,Harry Potter and the Prisoner of Azkaban,7.474602222442627
Alfonso Cuarón,2001,1391,Y Tu Mamá También,6.391664028167725
Ekachai Uekrongtham,2014,327833,Skin Trade,6.0638041496276855
Peter Atencio,2016,342521,Keanu,6.064840793609619
Gary Ross,2016,316152,Free State of Jones,6.249660968780518
Gary Ross,2012,70160,The Hunger Games,6.825713634490967
Gary Ross,2003,4464,Seabiscuit,6.204833984375
David Wain,2014,180296,They Came Together,5.973256587982178
David Wain,2012,50647,Wanderlust,5.86229133605957
David Wain,2008,15373,Role Models,6.206881046295166
David Wain,2007,13173,The Ten,6.026358127593994
Erik White,2010,41382,Lottery Ticket,6.067008972167969
Katsuhiro Ōtomo,2004,8953,Steamboy,6.1227898597717285
Katsuhiro Ōtomo,1988,149,Akira,6.855011463165283
Shane Meadows,2006,11798,This Is England,6.4521026611328125
Shane Meadows,2004,12877,Dead Man's Shoes,6.243855953216553
Shane Meadows,1999,22908,A Room for Romeo Brass,6.115537166595459
Shane Meadows,1997,22913,24 7: Twenty Four Seven,6.095438480377197
Trey Parker,2004,3989,Team America: World Police,6.299864292144775
Trey Parker,1999,9473,"South Park: Bigger, Longer & Uncut",6.578714847564697
Trey Parker,1997,8675,Orgazmo,6.104730129241943
Jeff Crook,2007,20406,Rockaway,6.092695236206055
Sheldon Lettich,1993,15797,Only the Strong,6.116983890533447
Sheldon Lettich,1991,9594,Double Impact,5.948023796081543
Colin Minihan,2011,50698,Grave Encounters,6.095209121704102
Gerald Potterton,1981,11827,Heavy Metal,6.107570171356201
Gary Shore,2014,49017,Dracula Untold,6.169438362121582
Ray Lawrence,2006,4657,Jindabyne,6.08331298828125
Gus Van Sant,2012,133694,Promised Land,6.074442386627197
Gus Van Sant,2008,10139,Milk,6.485474109649658
Gus Van Sant,2002,1956,Gerry,6.100369930267334
Gus Van Sant,2000,711,Finding Forrester,6.310451984405518
Gus Van Sant,1997,489,Good Will Hunting,7.4404191970825195
Gus Van Sant,1995,577,To Die For,6.186931133270264
Gus Van Sant,1991,468,My Own Private Idaho,6.275559425354004
Tim Blake Nelson,2001,11065,O,6.072031021118164
Thomas Lilti,2016,375950,The Country Doctor,6.087553977966309
Kasi Lemmons,2013,175541,Black Nativity,6.088492393493652
Kasi Lemmons,2001,25208,The Caveman's Valentine,6.090750694274902
Kasi Lemmons,1997,45153,Eve's Bayou,6.093488693237305
Jennifer Yuh Nelson,2016,140300,Kung Fu Panda 3,6.472904205322266
Jennifer Yuh Nelson,2011,49444,Kung Fu Panda 2,6.495061874389648
Derek Cianfrance,2013,97367,The Place Beyond the Pines,6.540535926818848
Derek Cianfrance,2010,46705,Blue Valentine,6.481600761413574
Joseph Kosinski,2013,75612,Oblivion,6.348928451538086
Joseph Kosinski,2010,20526,TRON: Legacy,6.247837066650391
Michael Chapman,1986,13853,The Clan of the Cave Bear,6.05789041519165
Russell Crowe,2014,256917,The Water Diviner,6.312431812286377
Greg Marcks,2003,9282,11:14,6.218266010284424
Bill Melendez,1965,13187,A Charlie Brown Christmas,6.2868523597717285
Rob Marshall,2014,224141,Into the Woods,5.781187057495117
Rob Marshall,2011,1865,Pirates of the Caribbean: On Stranger Tides,6.350208282470703
Rob Marshall,2009,10197,Nine,5.94749116897583
Rob Marshall,2005,1904,Memoirs of a Geisha,6.581676006317139
Rob Marshall,2002,1574,Chicago,6.427127361297607
Morgan Spurlock,2013,164558,One Direction: This Is Us,6.423689842224121
Morgan Spurlock,2011,58492,The Greatest Movie Ever Sold,6.119082927703857
Morgan Spurlock,2004,9372,Super Size Me,6.268313884735107
Henry Koster,1953,29912,The Robe,6.106173992156982
Ed Decter,2002,10985,The New Guy,6.039801597595215
James Marsh,2014,266856,The Theory of Everything,7.416693210601807
James Marsh,2008,14048,Man on Wire,6.406790733337402
Anurag Basu,2010,37737,Kites,6.089569568634033
Sterling Van Wagenen,2005,14631,The Work and the Glory II: American Zion,6.105160713195801
Todd Lincoln ,2012,79694,The Apparition,5.890336513519287
Tom Elkins,2013,150202,The Haunting in Connecticut 2: Ghosts of Georgia,6.017178058624268
Paolo Sorrentino,2013,179144,The Great Beauty,6.6107683181762695
George Clooney,2014,152760,The Monuments Men,5.913328170776367
George Clooney,2011,10316,The Ides of March,6.291321754455566
George Clooney,2008,4942,Leatherheads,6.046354293823242
George Clooney,2005,3291,"Good Night, and Good Luck.",6.249902725219727
George Clooney,2002,4912,Confessions of a Dangerous Mind,6.206223487854004
Bruce McCulloch,2002,12770,Stealing Harvard,6.015800952911377
Bruce McCulloch,1999,13824,Superstar,6.014184474945068
Sylvain Chomet,2003,9662,The Triplets of Belleville,6.327546119689941
Barry Levinson,2008,8944,What Just Happened,5.988839626312256
Barry Levinson,2006,9895,Man of the Year,6.058529376983643
Barry Levinson,2004,10710,Envy,5.929581165313721
Barry Levinson,2001,3172,Bandits,6.1188578605651855
Barry Levinson,2000,29122,An Everlasting Piece,6.093208312988281
Barry Levinson,1998,10153,Sphere,5.99601411819458
Barry Levinson,1997,586,Wag the Dog,6.226590633392334
Barry Levinson,1996,819,Sleepers,6.608709812164307
Barry Levinson,1994,8984,Disclosure,6.058579921722412
Barry Levinson,1988,380,Rain Man,7.0584259033203125
Barry Levinson,1987,801,"Good Morning, Vietnam",6.4969892501831055
Barry Levinson,1985,11904,Young Sherlock Holmes,6.183286190032959
Barry Levinson,1982,13776,Diner,6.157562255859375
C. Jay Cox,2007,19844,Kiss the Bride,6.071835041046143
C. Jay Cox,2003,15708,Latter Days,6.1267781257629395
Walter Murch,1985,13155,Return to Oz,6.160778522491455
Zack Snyder,2016,209112,Batman v Superman: Dawn of Justice,5.747366428375244
Zack Snyder,2013,49521,Man of Steel,6.446703910827637
Zack Snyder,2011,23629,Sucker Punch,5.971796989440918
Zack Snyder,2010,41216,Legend of the Guardians: The Owls of Ga'Hoole,6.265330791473389
Zack Snyder,2009,13183,Watchmen,6.769358158111572
Zack Snyder,2006,1271,300,6.854009628295898
Zack Snyder,2004,924,Dawn of the Dead,6.456850528717041
Miloš Forman,1999,1850,Man on the Moon,6.345036029815674
Miloš Forman,1984,279,Amadeus,6.995715141296387
Miloš Forman,1975,510,One Flew Over the Cuckoo's Nest,7.679030418395996
Bill Plympton,1998,51942,I Married a Strange Person!,6.110690116882324
Benson Lee,2013,109417,Battle of the Year,6.0770583152771
Rajkumar Hirani,2006,21461,Lage Raho Munna Bhai,6.159401893615723
Frank Oz,2007,2196,Death at a Funeral,6.3686676025390625
Frank Oz,2004,9890,The Stepford Wives,5.914215087890625
Frank Oz,2001,11371,The Score,6.279001235961914
Frank Oz,1999,11353,Bowfinger,6.07376766204834
Frank Oz,1997,10806,In & Out,6.1255106925964355
Frank Oz,1995,11359,The Indian in the Cupboard,6.069606781005859
Frank Oz,1986,10776,Little Shop of Horrors,6.23818302154541
Robert Townsend,1987,34101,Hollywood Shuffle,6.085664749145508
David Lam,2014,277519,Z Storm,6.0917840003967285
Kresten Vestbjerg Andersen,2008,16016,Journey to Saturn,6.080990791320801
Martin Lawrence,2002,20337,Martin Lawrence Live: Runteldat,6.092166900634766
Martin Lawrence,1996,28121,A Thin Line Between Love and Hate,6.0872483253479
Jim Issa,2010,34417,Good Intentions,6.086507797241211
Michael J. Bassett,2012,61012,Silent Hill: Revelation 3D,5.753759860992432
David McNally,2003,10628,Kangaroo Jack,5.780017375946045
David McNally,2000,6282,Coyote Ugly,5.983363628387451
Michael Polish,2015,343795,90 Minutes in Heaven,6.065545558929443
Michael Polish,2015,351043,Amnesiac,5.990781307220459
Michael Polish,2006,5172,The Astronaut Farmer,6.105434417724609
Michael Polish,2003,32235,Northfork,6.108118057250977
Michael Polish,1999,33430,Twin Falls Idaho,6.103587627410889
Ed Gass-Donnelly,2013,146203,The Last Exorcism Part II,5.797487258911133
Herbert Ross,1984,1788,Footloose,6.199098587036133
Steve Rash,1999,19489,Held Up,6.079773426055908
Steve Rash,1981,47941,Under the Rainbow,6.084658622741699
Geoffrey Sax,2006,9978,Stormbreaker,5.912781715393066
Geoffrey Sax,2005,11804,White Noise,5.9877705574035645
Werner Herzog,2009,11699,The Bad Lieutenant: Port of Call - New Orleans,6.069634437561035
Werner Herzog,2006,9952,Rescue Dawn,6.302609920501709
Doug Block,2006,79161,51 Birch Street,6.0976996421813965
Ash Brannon,2007,9408,Surf's Up,6.018833160400391
Chris Shadley,2010,34335,Nine Dead,6.021361351013184
Tomm Moore,2009,26963,The Secret of Kells,6.284894943237305
Jason Bateman,2013,209403,Bad Words,6.172529220581055
Liliana Cavani,2002,10955,Ripley's Game,6.127315044403076
Andrew Morahan,1994,8011,Highlander: The Final Dimension,5.929354667663574
Christopher Smith,2009,26466,Triangle,6.407562255859375
Christopher Smith,2006,5072,Severance,6.139255523681641
Steve James,1997,26306,Prefontaine,6.106306076049805
Steve James,1994,14275,Hoop Dreams,6.226940631866455
Bradley Rust Gray,2009,44770,The Exploding Girl,6.098028659820557
Tony Bancroft,1998,10674,Mulan,7.113003253936768
Mike Mitchell,2011,55301,Alvin and the Chipmunks: Chipwrecked,5.860762119293213
Mike Mitchell,2010,10192,Shrek Forever After,6.030664920806885
Mike Mitchell,2005,11459,Sky High,5.986401557922363
Mike Mitchell,1999,10402,Deuce Bigalow: Male Gigolo,5.9490766525268555
Michael Martin,1998,40505,I Got the Hook Up,6.087569713592529
Lance Mungia,1998,24746,Six-String Samurai,6.082693576812744
Rachel Perkins,2009,38415,Bran Nue Dae,6.087751388549805
David O. Russell,2015,274479,Joy,6.284204959869385
David O. Russell,2015,316002,Accidental Love,5.89561653137207
David O. Russell,2013,168672,American Hustle,6.620042324066162
David O. Russell,2012,82693,Silver Linings Playbook,6.76430082321167
David O. Russell,2010,45317,The Fighter,6.7659220695495605
David O. Russell,2004,1599,I Heart Huckabees,6.114591121673584
David O. Russell,1999,6415,Three Kings,6.305681228637695
David O. Russell,1996,2074,Flirting with Disaster,6.106614589691162
Gil Junger,2001,11469,Black Knight,5.864510536193848
Gil Junger,1999,4951,10 Things I Hate About You,6.864954948425293
Joe Carnahan,2012,75174,The Grey,6.277958393096924
Joe Carnahan,2006,7516,Smokin' Aces,6.203000545501709
Joe Carnahan,2002,11022,Narc,6.184450626373291
Reginald Hudlin,2002,12771,Serving Sara,6.00429105758667
Reginald Hudlin,2000,16888,The Ladies Man,6.079838752746582
Reginald Hudlin,1992,11066,Boomerang,6.008307456970215
Johnny Remo,2012,112456,Hardflip,6.086078643798828
Stefan Schwartz,1997,25719,Shooting Fish,6.114541530609131
Shane Acker,2009,12244,9,6.381215572357178
Michael Hoffman Jr.,2012,117942,Girls Gone Dead,6.0559916496276855
Rand Ravich,1999,2900,The Astronaut's Wife,5.948128700256348
Andrew Hyatt,2012,150211,The Frozen,6.06606388092041
Bille Woodruff,2016,378200,The Perfect Match,6.055824279785156
Bille Woodruff,2014,235271,Addicted,6.050567626953125
Bille Woodruff,2005,14177,Beauty Shop,6.019068717956543
Bille Woodruff,2003,10028,Honey,6.070903301239014
Mike van Diem,1997,17139,Character,6.13412618637085
Michael Dowse,2011,50725,Take Me Home Tonight,6.1123223304748535
Michael Dowse,2004,12109,It's All Gone Pete Tong,6.145083904266357
Jon Hess,1993,24227,Excessive Force,6.076862812042236
Tommy Wirkola,2013,60304,Hansel & Gretel: Witch Hunters,5.789847373962402
Tommy Wirkola,2009,14451,Dead Snow,6.094944953918457
Patrick Lussier,2011,47327,Drive Angry,5.787992477416992
Patrick Lussier,2009,14435,My Bloody Valentine,5.904753684997559
Patrick Lussier,2007,7006,White Noise 2: The Light,6.055322647094727
Patrick Lussier,2000,10577,Dracula 2000,5.893658638000488
Marcus Raboy,2009,25186,Janky Promoters,6.098008155822754
Marcus Raboy,2002,10426,Friday After Next,6.084494590759277
Peter Cousens,2014,288980,Freedom,6.090578556060791
Matt Jackson,2014,189711,Love in the Time of Monsters,6.091030120849609
Edgar Wright,2013,107985,The World's End,6.487424373626709
Edgar Wright,2010,22538,Scott Pilgrim vs. the World,6.855974197387695
Edgar Wright,2007,4638,Hot Fuzz,7.003191947937012
Edgar Wright,2004,747,Shaun of the Dead,7.100763320922852
Andy Muschietti,2013,132232,Mama,6.037915229797363
David Kellogg,1999,332,Inspector Gadget,5.646734714508057
Joseph Ruben,1995,11517,Money Train,5.9629807472229
Anna Mastro,2015,323967,Walter,6.0723652839660645
Gurinder Chadha,2010,42057,It's a Wonderful Afterlife,6.076632022857666
Gurinder Chadha,2004,57825,Bride & Prejudice,6.1351542472839355
Gurinder Chadha,2002,455,Bend It Like Beckham,6.133428573608398
Roger Spottiswoode,2008,13405,The Children of Huang Shi,6.114223480224609
Roger Spottiswoode,2000,8452,The 6th Day,5.942715644836426
Roger Spottiswoode,1997,714,Tomorrow Never Dies,6.047494888305664
Roger Spottiswoode,1981,45226,The Pursuit of D.B. Cooper,6.096240997314453
Ralph Zondag,2000,10567,Dinosaur,6.131832122802734
RZA,2012,97430,The Man with the Iron Fists,5.850478172302246
John Stockwell,2016,308529,Kickboxer: Vengeance,5.944215297698975
John Stockwell,2005,11968,Into the Blue,5.998503684997559
John Stockwell,2002,9266,Blue Crush,6.023148536682129
John Stockwell,2001,10691,Crazy/Beautiful,6.1394124031066895
Dean Israelite,2015,227719,Project Almanac,6.2445454597473145
Zak Penn,2004,48463,Incident at Loch Ness,6.0897440910339355
Pierre Morel,2015,266396,The Gunman,5.921154499053955
Pierre Morel,2010,26389,From Paris with Love,6.096070766448975
Pierre Morel,2008,8681,Taken,7.000803470611572
Pierre Morel,2004,10045,District B13,6.244081497192383
Ralph Nelson,1968,29146,Charly,6.107679843902588
Warren Beatty,1998,9452,Bulworth,6.106614589691162
Warren Beatty,1990,8592,Dick Tracy,6.053206443786621
Warren Beatty,1981,18254,Reds,6.1590447425842285
Dennis Dugan,2013,109418,Grown Ups 2,5.933055877685547
Dennis Dugan,2011,50546,Just Go with It,6.220775604248047
Dennis Dugan,2011,71880,Jack and Jill,5.323019981384277
Dennis Dugan,2010,38365,Grown Ups,6.033588409423828
Dennis Dugan,2008,10661,You Don't Mess with the Zohan,5.7834978103637695
Dennis Dugan,2006,9957,The Benchwarmers,5.913305759429932
Dennis Dugan,2001,10878,Saving Silverman,5.997376441955566
Dennis Dugan,1999,9032,Big Daddy,6.096499443054199
Dennis Dugan,1996,9614,Happy Gilmore,6.2724504470825195
Morgan J. Freeman,1999,41730,Desert Blue,6.087789058685303
Morgan J. Freeman,1997,125052,Hurricane Streets,6.087933540344238
Mitch Davis,2015,340816,Christmas Eve,6.093469142913818
Mitch Davis,2001,16651,The Other Side of Heaven,6.102035045623779
Tom Putnam,2012,139948,Burn,6.098321437835693
Ralph Fiennes,2011,101173,Coriolanus,6.07007360458374
Clark Johnson,2006,5820,The Sentinel,6.037567615509033
Clark Johnson,2003,9257,S.W.A.T.,5.96268367767334
Peter Sohn,2015,105864,The Good Dinosaur,6.419695854187012
Myles Berkowitz,1998,111794,20 Dates,6.085842132568359
Louis C.K.,2001,10615,Pootie Tang,6.0635528564453125
Quentin Dupieux,2010,45649,Rubber,6.011719226837158
Joseph Mazzella,2015,366967,Dutch Kills,6.093305587768555
Seth MacFarlane,2015,214756,Ted 2,6.170099258422852
Seth MacFarlane,2014,188161,A Million Ways to Die in the West,5.915895938873291
Seth MacFarlane,2012,72105,Ted,6.264954090118408
Christian Robinson,2006,13960,ATL,6.090292453765869
Michael Cristofer,2001,2057,Original Sin,6.043111324310303
Peter Flinth,2007,13491,Arn: The Knight Templar,6.11582612991333
Zackary Adler,2015,356216,The Rise of the Krays,6.062351703643799
Billy Kent,2006,14474,The Oh in Ohio,6.085273742675781
Brian Trenchard-Smith,2014,256092,Drive Hard,5.936185836791992
Brian Trenchard-Smith,2006,56491,In Her Line of Fire,6.0673346519470215
Brian Trenchard-Smith,2001,30379,Megiddo: The Omega Code 2,6.072678565979004
Sharon Maguire,2001,634,Bridget Jones's Diary,6.331524848937988
Stephen Langford,2014,272726,Dude Where's My Dog?,6.093305587768555
Lynn Shelton,2011,84355,Your Sister's Sister,6.144142150878906
Lori Silverbush,2004,78307,On the Outs,6.092103481292725
William Wyler,1946,887,The Best Years of Our Lives,6.288820266723633
Andrew Leman,2005,20981,The Call of Cthulhu,6.12637996673584
John Pasquin,2005,10040,Miss Congeniality 2: Armed and Fabulous,5.849696636199951
John Pasquin,2001,12312,Joe Somebody,6.069549560546875
John Pasquin,1994,11395,The Santa Clause,6.163107872009277
Julian Schnabel,2007,2013,The Diving Bell and the Butterfly,6.391046524047852
Julian Schnabel,1996,549,Basquiat,6.138537406921387
Joe Wright,2015,266647,Pan,5.996905326843262
Joe Wright,2012,96724,Anna Karenina,6.255932331085205
Joe Wright,2011,50456,Hanna,6.3244733810424805
Joe Wright,2009,17332,The Soloist,6.192690849304199
Joe Wright,2007,4347,Atonement,6.775936126708984
Joe Wright,2005,4348,Pride & Prejudice,7.034993648529053
Demian Lichtenstein,2001,12138,3000 Miles to Graceland,6.047388076782227
Michael Crichton,1979,11583,The First Great Train Robbery,6.129602909088135
Roman Polanski,2011,72113,Carnage,6.487613201141357
Roman Polanski,2010,11439,The Ghost Writer,6.342835903167725
Roman Polanski,2005,257,Oliver Twist,6.228126525878906
Roman Polanski,2002,423,The Pianist,7.352277755737305
Roman Polanski,1999,622,The Ninth Gate,6.184419631958008
Roman Polanski,1968,805,Rosemary's Baby,6.759593963623047
Deborah Kaplan,2001,19366,Josie and the Pussycats,6.037904739379883
Deborah Kaplan,1998,15037,Can't Hardly Wait,6.094060897827148
Marc Levin,1998,37532,Slam,6.0977020263671875
Paul Fierlinger,2009,52032,My Dog Tulip,6.107314109802246
Juan Carlos Fresnadillo,2007,1562,28 Weeks Later,6.319100379943848
Bonnie Hunt,2000,2621,Return to Me,6.093742847442627
Miguel Arteta,2014,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.095578670501709
Miguel Arteta,2011,52067,Cedar Rapids,6.069451332092285
Miguel Arteta,2009,22327,Youth in Revolt,6.045054912567139
Miguel Arteta,2002,9962,The Good Girl,6.0943684577941895
Miguel Arteta,2000,44490,Chuck & Buck,6.086851119995117
Duncan Tucker,2005,546,Transamerica,6.19862174987793
Andy Cadiff,2004,14844,Chasing Liberty,6.094221591949463
Howard Zieff,1991,4032,My Girl,6.373093128204346
Howard Zieff,1980,10765,Private Benjamin,6.0843353271484375
Patricia Riggen,2016,339984,Miracles from Heaven,6.191860198974609
Patricia Riggen,2015,293646,The 33,6.066926002502441
Patricia Riggen,2008,32579,Under the Same Moon,6.119027137756348
Robert Eggers,2016,310131,The Witch,6.217166900634766
Yuefeng Song,2014,257932,Dragon Nest: Warriors' Dawn,6.107034683227539
Craig Bolotin,1999,19052,Light It Up,6.096977233886719
Jason Friedberg,2010,40264,Vampires Suck,5.625180721282959
Jason Friedberg,2008,7278,Meet the Spartans,5.441411018371582
Jason Friedberg,2008,13805,Disaster Movie,5.474128246307373
Jason Friedberg,2007,9760,Epic Movie,5.359283924102783
Jason Friedberg,2006,10073,Date Movie,5.6246232986450195
Ning Hao,2009,33106,Silver Medalist,6.110781669616699
Ning Hao,2006,45380,Crazy Stone,6.111396312713623
Richard Benjamin,2003,32316,Marci X,6.0587849617004395
Richard Benjamin,1996,40001,Mrs. Winterbourne,6.073150634765625
Richard Benjamin,1988,12120,My Stepmother is an Alien,5.9979634284973145
Henry Joost,2016,328387,Nerve,6.79254150390625
Henry Joost,2012,82990,Paranormal Activity 4,5.762864589691162
Henry Joost,2011,72571,Paranormal Activity 3,6.013869762420654
Irvin Kershner,1983,36670,Never Say Never Again,6.01686954498291
Irvin Kershner,1980,1891,The Empire Strikes Back,7.904545307159424
Jon Matthews,2000,77332,Urbania,6.084086894989014
Richard Donner,2006,2207,16 Blocks,6.136839389801025
Richard Donner,2003,9562,Timeline,5.920657634735107
Richard Donner,1998,944,Lethal Weapon 4,6.185156345367432
Richard Donner,1997,8834,Conspiracy Theory,6.219409942626953
Richard Donner,1995,9691,Assassins,6.066478252410889
Richard Donner,1992,943,Lethal Weapon 3,6.233830451965332
Richard Donner,1992,20763,Radio Flyer,6.119842052459717
Richard Donner,1988,9647,Scrooged,6.268702507019043
Richard Donner,1985,526,Ladyhawke,6.2440361976623535
Richard Donner,1978,1924,Superman,6.509479999542236
Richard Donner,1976,794,The Omen,6.460404396057129
Hank Braxtan,2015,356483,Unnatural,6.07114315032959
Léa Pool,2011,89750,"Pink Ribbons, Inc.",6.0976996421813965
Léa Pool,2004,25379,The Blue Butterfly,6.0976996421813965
Gary Chapman,2005,14175,Valiant,5.917487621307373
Clark Gregg,2008,13973,Choke,6.082394123077393
Steve Martino,2015,227973,The Peanuts Movie,6.250466823577881
Steve Martino,2012,57800,Ice Age: Continental Drift,6.171820640563965
Leigh Whannell,2015,280092,Insidious: Chapter 3,6.147312164306641
Jon Wright,2012,84204,Grabbers,6.081419467926025
Vivek Agnihotri,2005,20296,Chocolate: Deep Dark Secrets,6.076559543609619
Christopher Spencer,2014,235260,Son of God,6.077908039093018
Michael Patrick Jann,1999,10490,Drop Dead Gorgeous,6.1185455322265625
Patrick Creadon,2006,35199,Wordplay,6.1057586669921875
Spencer Susser,2010,44835,Hesher,6.2031426429748535
Stanley Donen,1952,872,Singin' in the Rain,6.82922887802124
Mel Brooks,1987,957,Spaceballs,6.387361526489258
Mel Brooks,1981,10156,History of the World: Part I,6.164643287658691
Mel Brooks,1977,12535,High Anxiety,6.126059532165527
Mel Brooks,1976,10970,Silent Movie,6.138939380645752
Mel Brooks,1974,3034,Young Frankenstein,6.85012674331665
Mel Brooks,1974,11072,Blazing Saddles,6.52313756942749
Britt Allcroft,2000,16110,Thomas and the Magic Railroad,6.08095121383667
William A. Graham,1991,13888,Return to the Blue Lagoon,5.956636905670166
Troy Duffy,2009,22821,The Boondock Saints II: All Saints Day,6.051950931549072
Troy Duffy,1999,8374,The Boondock Saints,6.60906457901001
Richard Linklater,2014,85350,Boyhood,7.039583683013916
Richard Linklater,2013,132344,Before Midnight,6.579358100891113
Richard Linklater,2012,92591,Bernie,6.195058822631836
Richard Linklater,2009,12404,Me and Orson Welles,6.117936611175537
Richard Linklater,2006,3509,A Scanner Darkly,6.345459461212158
Richard Linklater,2004,80,Before Sunset,6.73838996887207
Richard Linklater,2003,1584,School of Rock,6.454816818237305
Richard Linklater,1998,42807,The Newton Boys,6.08482551574707
Richard Linklater,1995,76,Before Sunrise,6.896652698516846
Richard Linklater,1993,9571,Dazed and Confused,6.58734130859375
Richard Linklater,1990,14022,Slacker,6.116100311279297
Elia Kazan,1954,654,On the Waterfront,6.610547065734863
Elia Kazan,1951,702,A Streetcar Named Desire,6.434741973876953
Elia Kazan,1947,33667,Gentleman's Agreement,6.126322269439697
Marcia Bennett,2012,113406,Should've Been Romeo,6.093305587768555
John Schultz,2009,20856,Aliens in the Attic,5.93240213394165
John Schultz,2002,21972,Like Mike,6.056166172027588
John Schultz,1999,14429,Drive Me Crazy,6.075494766235352
Michael O. Sajbel,2006,14624,The Ultimate Gift,6.146461009979248
Michael O. Sajbel,2006,15005,One Night with the King,6.093388080596924
Marcus Nispel,2015,226458,Backmask,5.987264156341553
David Fincher,2014,210577,Gone Girl,7.645987510681152
David Fincher,2011,65754,The Girl with the Dragon Tattoo,6.887203216552734
David Fincher,2010,37799,The Social Network,6.878064155578613
David Fincher,2008,4922,The Curious Case of Benjamin Button,7.027777194976807
David Fincher,2007,1949,Zodiac,6.91193151473999
David Fincher,2002,4547,Panic Room,6.324789047241211
David Fincher,1999,550,Fight Club,8.095968246459961
David Fincher,1997,2649,The Game,6.952730178833008
David Fincher,1995,807,Se7en,7.813798427581787
David Fincher,1992,8077,Alien³,6.160524845123291
Stephen Kijak,2006,30867,Scott Walker: 30 Century Man,6.100806713104248
Sylvester Stallone,2010,27578,The Expendables,6.023032188415527
Sylvester Stallone,2006,1246,Rocky Balboa,6.282597541809082
Yash Chopra,2012,132316,Jab Tak Hai Jaan,6.171004772186279
Yash Chopra,2004,4251,Veer-Zaara,6.175053596496582
Hironobu Sakaguchi,2001,2114,Final Fantasy: The Spirits Within,6.033175468444824
Bruce Paltrow,2000,18074,Duets,6.072990894317627
Étienne Faure,2015,318040,Bizarre,6.094515323638916
Peter Chelsom,2009,18126,Hannah Montana: The Movie,6.06355094909668
Peter Chelsom,2004,4380,Shall We Dance?,6.047595500946045
Peter Chelsom,2001,9778,Serendipity,6.2716755867004395
Peter Chelsom,2001,24113,Town & Country,6.054030895233154
Peter Chelsom,1998,9821,The Mighty,6.144138813018799
Stephen Daldry,2014,206563,Trash,6.2961530685424805
Stephen Daldry,2011,64685,Extremely Loud & Incredibly Close,6.435920715332031
Stephen Daldry,2008,8055,The Reader,6.60106086730957
Stephen Daldry,2002,590,The Hours,6.38331937789917
Stephen Daldry,2000,71,Billy Elliot,6.666752338409424
Cameron Crowe,2015,222936,Aloha,5.71888542175293
Cameron Crowe,2011,74465,We Bought a Zoo,6.291209697723389
Cameron Crowe,2005,9621,Elizabethtown,6.09500789642334
Cameron Crowe,2001,1903,Vanilla Sky,6.308532238006592
Cameron Crowe,2000,786,Almost Famous,6.686378002166748
Cameron Crowe,1996,9390,Jerry Maguire,6.3891987800598145
Jim Gillespie,2002,10375,D-Tox,6.003123760223389
Jim Gillespie,1997,3597,I Know What You Did Last Summer,5.887412071228027
Joshua Marston,2004,436,Maria Full of Grace,6.170169830322266
Benni Diez,2015,254472,Stung,6.019745826721191
Sean Anders,2015,274167,Daddy's Home,5.955146312713623
Sean Anders,2014,227159,Horrible Bosses 2,6.097426891326904
Sean Anders,2012,87428,That's My Boy,5.902960300445557
Sean Anders,2008,13523,Sex Drive,6.068778038024902
Guy Hamilton,1978,17339,Force 10 from Navarone,6.1198859214782715
Guy Hamilton,1974,682,The Man with the Golden Gun,6.1663384437561035
Guy Hamilton,1973,253,Live and Let Die,6.202868461608887
Guy Hamilton,1971,681,Diamonds Are Forever,6.1689019203186035
Guy Hamilton,1965,41830,The Party's Over,6.093347072601318
Guy Hamilton,1964,658,Goldfinger,6.654614448547363
Frederik Du Chau,2005,6439,Racing Stripes,5.980388164520264
Frederik Du Chau,1998,18937,Quest for Camelot,6.226701259613037
Bobcat Goldthwait,2009,20178,World's Greatest Dad,6.156672477722168
Joel Anderson,2008,27374,Lake Mungo,6.093879699707031
Melvin Van Peebles,1971,5822,Sweet Sweetback's Baadasssss Song,6.065793037414551
Nick Gomez,2000,25166,Drowning Mona,6.0635528564453125
John Boorman,2001,2575,The Tailor of Panama,6.102644920349121
John Boorman,1977,11586,Exorcist II: The Heretic,5.899249076843262
John Boorman,1967,26039,Point Blank,6.184041976928711
Carlos Carrera,2002,542,The Crime of Padre Amaro,6.097166061401367
Serdar Akar,2006,11818,Valley of the Wolves: Iraq,6.080310344696045
Malcolm Goodwin,2013,222250,A True Story,6.094776153564453
J.B. Rogers,2001,2770,American Pie 2,6.038853645324707
J.B. Rogers,2001,20309,Say It Isn't So,6.0328826904296875
Fenton Bailey,2005,12228,Inside Deep Throat,6.115434169769287
Fenton Bailey,2003,1415,Party Monster,6.082281112670898
Bob Giraldi,2000,22617,Dinner Rush,6.112863063812256
Jerry Belson,1982,3028,Jekyll and Hyde ... Together Again,6.085560321807861
Lauren Lazin,2003,21525,Tupac: Resurrection,6.14363431930542
Lee Tamahori,2011,62630,The Devil's Double,6.165792465209961
Lee Tamahori,2005,11679,xXx: State of the Union,5.586061000823975
