actor_name,movie_id,release_year,title
Sebastian Stan,271110,2016,Captain America: Civil War
Robert Downey Jr.,1726,2008,Iron Man
Robert Downey Jr.,1949,2007,Zodiac
Robert Downey Jr.,1950,2007,Lucky You
Robert Downey Jr.,3509,2006,A Scanner Darkly
Robert Downey Jr.,4970,2003,Gothika
Robert Downey Jr.,5236,2005,Kiss Kiss Bang Bang
Robert Downey Jr.,7446,2008,Tropic Thunder
Robert Downey Jr.,8669,2008,Charlie Bartlett
Robert Downey Jr.,9089,1995,Home for the Holidays
Robert Downey Jr.,10067,2006,The Shaggy Dog
Robert Downey Jr.,10138,2010,Iron Man 2
Robert Downey Jr.,10528,2009,Sherlock Holmes
Robert Downey Jr.,17332,2009,The Soloist
Robert Downey Jr.,18615,2006,Fur: An Imaginary Portrait of Diane Arbus
Robert Downey Jr.,24428,2012,The Avengers
Robert Downey Jr.,28902,1999,In Dreams
Robert Downey Jr.,30141,2003,The Singing Detective
Robert Downey Jr.,32456,1997,Two Girls and a Guy
Robert Downey Jr.,41733,2010,Due Date
Robert Downey Jr.,58574,2011,Sherlock Holmes: A Game of Shadows
Robert Downey Jr.,68721,2013,Iron Man 3
Robert Downey Jr.,99861,2015,Avengers: Age of Ultron
Robert Downey Jr.,205587,2014,The Judge
Robert Downey Jr.,271110,2016,Captain America: Civil War
Mary Woronov,11342,1989,Warlock
Mary Woronov,13282,1975,Death Race 2000
Mary Woronov,25983,2009,The House of the Devil
Jane Krakowski,889,2000,The Flintstones in Viva Rock Vegas
Jane Krakowski,8849,2004,Alfie
Jane Krakowski,10998,1987,Fatal Attraction
Jane Krakowski,32316,2003,Marci X
Jane Krakowski,40001,1996,Mrs. Winterbourne
Addison Timlin,8999,2005,Derailed
Sean Combs,1365,2001,Monster's Ball
Sean Combs,15745,2001,Made
Victoria Sus,8818,1996,Evita
Johnathan Hurley,270554,2013,Echo Dr.
Makenzie Vega Norfolk,10025,2006,Just My Luck
Perry King,11564,1982,Class of 1984
Shantel VanSanten,19912,2009,The Final Destination
Shantel VanSanten,260947,2014,Something Wicked
Octavia Spencer,50014,2011,The Help
Octavia Spencer,157354,2013,Fruitvale Station
Octavia Spencer,253331,2014,Black or White
Wendy Makkena,20737,1997,Air Bud
Holly Hunter,134,2000,"O Brother, Where Art Thou?"
Holly Hunter,713,1993,The Piano
Holly Hunter,1710,1995,Copycat
Holly Hunter,9089,1995,Home for the Holidays
Holly Hunter,9806,2004,The Incredibles
Holly Hunter,11023,2003,Thirteen
Holly Hunter,14846,2004,Little Black Book
Holly Hunter,25636,1999,Jesus' Son
Holly Hunter,37233,1993,The Firm
Holly Hunter,46889,1998,Living Out Loud
Wood Harris,10637,2000,Remember the Titans
Wood Harris,18065,2009,Next Day Air
Wood Harris,49049,2012,Dredd
Jeremy Irvine,57212,2011,War Horse
Jeremy Irvine,90369,2012,Now Is Good
Jeremy Irvine,127560,2013,The Railway Man
Jeremy Irvine,273899,2015,Stonewall
Ralph Strait,10676,1982,Halloween III: Season of the Witch
Adewale Akinnuoye-Agbaje,10060,2005,Get Rich or Die Tryin'
Adewale Akinnuoye-Agbaje,70074,2013,Bullet to the Head
Adewale Akinnuoye-Agbaje,76649,2014,Pompeii
Valerie Spelman,39563,2009,The Eclipse
Jonathan Haagensen,598,2002,City of God
Izzy Diaz,11600,2007,Redacted
DeForest Kelley,152,1979,Star Trek: The Motion Picture
DeForest Kelley,154,1982,Star Trek II: The Wrath of Khan
DeForest Kelley,157,1984,Star Trek III: The Search for Spock
DeForest Kelley,168,1986,Star Trek IV: The Voyage Home
DeForest Kelley,172,1989,Star Trek V: The Final Frontier
DeForest Kelley,174,1991,Star Trek VI: The Undiscovered Country
DeForest Kelley,15800,1997,Trekkies
Arsinée Khanjian,16351,2002,Ararat
Arsinée Khanjian,47692,1999,Felicia's Journey
Melissa McCarthy,43074,2016,Ghostbusters
Melissa McCarthy,109431,2013,Identity Thief
Melissa McCarthy,136795,2013,The Heat
Melissa McCarthy,226486,2014,Tammy
Melissa McCarthy,239563,2014,St. Vincent
Melissa McCarthy,323676,2016,The Boss
Peter Ustinov,11620,1951,Quo Vadis
Peter Ustinov,24973,1954,The Egyptian
Peter Ustinov,89861,1998,Stiff Upper Lips
Michael Kitchen,606,1985,Out of Africa
Maggie Q,1571,2007,Live Free or Die Hard
Maggie Q,14538,2008,Three Kingdoms: Resurrection of the Dragon
Maggie Q,38321,2011,Priest
Seymour Cassel,1792,2003,Stuck on You
Seymour Cassel,7301,2005,Lonesome Jim
Seymour Cassel,11545,1998,Rushmore
Seymour Cassel,12227,1991,White Fang
Seymour Cassel,19150,2000,The Crew
E-40,47816,2000,3 Strikes
Tim Griffin,328425,2015,The Gift
Richard Ayoade,80035,2012,The Watch
Dror Harazi,8885,2008,Waltz with Bashir
Saoirse Ronan,4347,2007,Atonement
Saoirse Ronan,7980,2009,The Lovely Bones
Saoirse Ronan,13600,2008,City of Ember
Saoirse Ronan,50456,2011,Hanna
Saoirse Ronan,72710,2013,The Host
Saoirse Ronan,167073,2015,Brooklyn
Dominique Louis,9806,2004,The Incredibles
Francis Lederer,905,1929,Pandora's Box
Matt Frewer,38780,2009,Rampage
Wilfrid Brambell,704,1964,A Hard Day's Night
Mariah Carey,10696,2001,Glitter
Mariah Carey,25793,2009,Precious
Mariah Carey,132363,2013,The Butler
Halle Berry,314,2004,Catwoman
Halle Berry,1365,2001,Monster's Ball
Halle Berry,2320,1996,Executive Decision
Halle Berry,3877,2007,Things We Lost in the Fire
Halle Berry,4970,2003,Gothika
Halle Berry,9452,1998,Bulworth
Halle Berry,9705,2001,Swordfish
Halle Berry,9928,2005,Robots
Halle Berry,11066,1992,Boomerang
Halle Berry,36657,2000,X-Men
Halle Berry,36658,2003,X2
Halle Berry,36668,2006,X-Men: The Last Stand
Halle Berry,36669,2002,Die Another Day
Halle Berry,83542,2012,Cloud Atlas
Halle Berry,87818,2013,Movie 43
Halle Berry,127585,2014,X-Men: Days of Future Past
Halle Berry,158011,2013,The Call
Dean Andrews,9709,2004,My Summer of Love
Ellie Kemper,55721,2011,Bridesmaids
Ellie Kemper,64688,2012,21 Jump Street
Ellie Kemper,82703,2014,Mr. Peabody & Sherman
Ellie Kemper,180296,2014,They Came Together
Ellie Kemper,225886,2014,Sex Tape
Youki Kudoh,1904,2005,Memoirs of a Geisha
Youki Kudoh,10219,1999,Snow Falling on Cedars
Roy Dotrice,279,1984,Amadeus
Walter Matthau,987,1974,The Front Page
Walter Matthau,10385,2000,Hanging Up
Walter Matthau,23479,1976,The Bad News Bears
Roger Leenhardt,40652,1964,The Married Woman
Jordi Caballero,9783,2007,Sublime
Alexandru Potocean,2009,2007,"4 Months, 3 Weeks and 2 Days"
Stanley Tucci,350,2006,The Devil Wears Prada
Stanley Tucci,594,2004,The Terminal
Stanley Tucci,4380,2004,Shall We Dance?
Stanley Tucci,7303,2002,Maid in Manhattan
Stanley Tucci,7980,2009,The Lovely Bones
Stanley Tucci,8359,2008,Kit Kittredge: An American Girl
Stanley Tucci,8944,2008,What Just Happened
Stanley Tucci,9341,2003,The Core
Stanley Tucci,22314,1999,In Too Deep
Stanley Tucci,24803,2009,Julie & Julia
Stanley Tucci,37735,2010,Easy A
Stanley Tucci,81005,2013,Jack the Giant Slayer
Stanley Tucci,91314,2014,Transformers: Age of Extinction
Jurnee Smollett,45153,1997,Eve's Bayou
Jurnee Smollett,184341,2016,Hands of Stone
Damien Garvey,256092,2014,Drive Hard
Elsa Berenguer,78705,2004,Live-In Maid
Moran Atias,43539,2010,The Next Three Days
Oliver Rayon,272724,2014,Doc Holliday's Revenge
Lola Glaudini,23655,2000,Groove
David Hasselhoff,9339,2006,Click
Eric Idle,762,1975,Monty Python and the Holy Grail
Eric Idle,8839,1995,Casper
Eric Idle,17709,1999,Dudley Do-Right
Eric Idle,78149,1998,"An Alan Smithee Film: Burn, Hollywood, Burn"
T.R. Knight,109410,2013,42
Anas Wellman,11600,2007,Redacted
Helen Sjöholm,464,2004,As It Is in Heaven
Parker Posey,1452,2006,Superman Returns
Parker Posey,9030,2008,The Eye
Parker Posey,9489,1998,You've Got Mail
Parker Posey,11141,2004,Laws of Attraction
Parker Posey,13785,2000,Best in Show
Parker Posey,14474,2006,The Oh in Ohio
Parker Posey,14799,2006,For Your Consideration
Parker Posey,55561,1997,Clockwatchers
Parker Posey,215211,2014,Grace of Monaco
Bob Costas,24977,2000,Michael Jordan to the Max
Orla Fitzgerald,1116,2006,The Wind That Shakes the Barley
Orson Welles,874,1966,A Man for All Seasons
Orson Welles,3766,1947,The Lady from Shanghai
Orson Welles,33157,1970,Waterloo
Orson Welles,34697,1982,Butterfly
Kiều Chinh,25784,2006,Journey from the Fall
Kiều Chinh,135595,2012,Trade Of Innocents
Harve Presnell,20391,1969,Paint Your Wagon
Tony Oppedisano,459488,2015,"To Be Frank, Sinatra at 100"
Ahmad Khan Mahmoodzada,7979,2007,The Kite Runner
John Furey,9725,1981,Friday the 13th Part 2
Stephen Kramer Glickman,38570,2010,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It
Katherine McNamara,362105,2015,R.L. Stine's Monsterville: The Cabinet of Souls
Pamela Reed,951,1990,Kindergarten Cop
Pamela Reed,11983,2000,Proof of Life
Pamela Reed,13853,1986,The Clan of the Cave Bear
Bradley Whitford,10731,1994,The Client
Christopher Cousins,11208,2004,Wicker Park
Javier Botet,10664,2009,[REC]²
Javier Botet,323270,2015,The Horror Network Vol. 1
David Cale,21801,2002,The Slaughter Rule
Spencer Breslin,4244,2000,The Kid
Spencer Breslin,4599,2004,Raising Helen
Spencer Breslin,8645,2008,The Happening
Spencer Breslin,9021,2002,The Santa Clause 2
Spencer Breslin,10067,2006,The Shaggy Dog
Spencer Breslin,10588,2003,The Cat in the Hat
Spencer Breslin,14113,2006,Zoom
Sam Rockwell,926,1999,Galaxy Quest
Sam Rockwell,4912,2002,Confessions of a Dangerous Mind
Sam Rockwell,7453,2005,The Hitchhiker's Guide to the Galaxy
Sam Rockwell,9260,2002,Welcome to Collinwood
Sam Rockwell,11499,2008,Frost/Nixon
Sam Rockwell,13973,2008,Choke
Sam Rockwell,14054,2008,Snow Angels
Sam Rockwell,16155,1998,Safe Men
Sam Rockwell,17431,2009,Moon
Sam Rockwell,19585,2009,G-Force
Sam Rockwell,22820,2009,Gentlemen Broncos
Sam Rockwell,26171,2009,Everybody's Fine
Sam Rockwell,57431,2011,The Sitter
Sam Rockwell,86838,2012,Seven Psychopaths
Sam Rockwell,147773,2013,The Way Way Back
Tristano Casanova,342,2004,Summer Storm
Benjamin Jay Davis,37028,2006,The Magic Flute
Traylor Howard,10214,2005,Son of the Mask
Traylor Howard,14577,1998,Dirty Work
Mélanie Laurent,16869,2009,Inglourious Basterds
Mélanie Laurent,55347,2010,Beginners
Mélanie Laurent,75656,2013,Now You See Me
Mélanie Laurent,251321,2014,Aloft
Mélanie Laurent,314385,2015,By the Sea
Rip Torn,607,1997,Men in Black
Rip Torn,608,2002,Men in Black II
Rip Torn,1887,2006,Marie Antoinette
Rip Torn,9472,2004,DodgeBall: A True Underdog Story
Rip Torn,11004,2000,Wonder Boys
Rip Torn,13166,2001,Freddy Got Fingered
Rip Torn,16441,1982,The Beastmaster
Rip Torn,30082,2005,Forty Shades of Blue
Susie Essman,9074,2005,The Man
Susie Essman,13053,2008,Bolt
Randall Batinkoff,49963,1996,Walking and Talking
Ike Barinholtz,195589,2014,Neighbors
Dave Matthews,17880,2005,Because of Winn-Dixie
Bipasha Basu,63006,2011,Dum Maaro Dum
Bipasha Basu,79698,2015,The Lovers
Talal El-Jordi,43434,2010,Carlos
Ulrich Mühe,582,2006,The Lives of Others
Ulrich Mühe,9045,2002,Amen.
Annabella Sciorra,2088,1993,Romeo Is Bleeding
Annabella Sciorra,12159,1998,What Dreams May Come
Annabella Sciorra,14844,2004,Chasing Liberty
Annabella Sciorra,21612,1996,The Funeral
Annabella Sciorra,278348,2014,The Maid's Room
Hugolin Chevrette-Landesque,15049,2006,Bon Cop Bad Cop
Gabriel Weinstein,206563,2014,Trash
Shannyn Sossamon,1809,2002,The Rules of Attraction
Shannyn Sossamon,2752,2002,40 Days and 40 Nights
Shannyn Sossamon,6933,2008,One Missed Call
Shannyn Sossamon,9476,2001,A Knight's Tale
Shannyn Sossamon,9616,2003,The Order
Shannyn Sossamon,13198,2006,Wristcutters: A Love Story
Shannyn Sossamon,17926,2005,Undiscovered
Shannyn Sossamon,283445,2015,Sinister 2
Iain Glen,1995,2001,Lara Croft: Tomb Raider
Iain Glen,7737,2007,Resident Evil: Extinction
Iain Glen,11056,2002,Darkness
Iain Glen,25941,2009,Harry Brown
Aleksandr Ilin,110402,2013,Hard to Be a God
Pat Healy,9952,2006,Rescue Dawn
Pat Healy,58428,2011,The Innkeepers
Pat Healy,84188,2012,Compliance
Pat Healy,175291,2013,Cheap Thrills
Peter Lorre,173,1954,"20,000 Leagues Under the Sea"
Barbara Brenner,89750,2011,"Pink Ribbons, Inc."
Lexie Sperduto,22617,2000,Dinner Rush
Kunaal Roy Kapur,185008,2013,Yeh Jawaani Hai Deewani
Amy Poehler,8780,2008,Baby Mama
Amy Poehler,9955,2007,Blades of Glory
Amy Poehler,10625,2004,Mean Girls
Amy Poehler,10710,2004,Envy
Amy Poehler,150540,2015,Inside Out
Amy Poehler,175574,2013,Free Birds
Amy Poehler,180296,2014,They Came Together
Julian Glover,699,1981,For Your Eyes Only
Esther Rolle,403,1989,Driving Miss Daisy
Devan Leos,103370,2012,Madea's Witness Protection
Robert Hobbs,22600,2008,Gangster's Paradise: Jerusalema
Chalo González,64499,2006,Quinceañera
David Cross,4248,2001,Scary Movie 2
David Cross,6477,2007,Alvin and the Chipmunks
David Cross,9655,2006,She's the Man
David Cross,9975,2006,Curious George
David Cross,11551,1998,Small Soldiers
David Cross,17610,2009,Year One
David Cross,23398,2009,Alvin and the Chipmunks: The Squeakquel
David Cross,38055,2010,Megamind
David Cross,55301,2011,Alvin and the Chipmunks: Chipwrecked
Jason Beghe,4421,1997,G.I. Jane
Jason Beghe,134371,2012,Atlas Shrugged Part II
Harry Shearer,14799,2006,For Your Consideration
Dana Carvey,8872,1992,Wayne's World
Dana Carvey,13908,2002,The Master of Disguise
Jerry Marshall,2989,1981,Roar
Alan Ford,116613,2012,The Sweeney
Barry McEvoy,29122,2000,An Everlasting Piece
Michael Smiley,74725,2011,Kill List
Sapphire Boyce,15699,2006,Opal Dream
Abu George Shibli,24424,2009,Ajami
Heidi Hayes,59,2005,A History of Violence
Victoria Foyt,161795,1998,Déjà Vu
Nawazuddin Siddiqui,191714,2013,The Lunchbox
Eliza Bennett,2309,2008,Inkheart
Eliza Bennett,11283,2005,Nanny McPhee
Charis Michelsen,51942,1998,I Married a Strange Person!
Nancy Travis,12154,1987,Three Men and a Baby
Teddy Geiger,10186,2008,The Rocker
Paul Giamatti,921,2005,Cinderella Man
Paul Giamatti,1491,2006,The Illusionist
Paul Giamatti,2771,2003,American Splendor
Paul Giamatti,9600,2000,Big Momma's House
Paul Giamatti,9620,2003,Paycheck
Paul Giamatti,9675,2004,Sideways
Paul Giamatti,9697,2006,Lady in the Water
Paul Giamatti,9906,2006,The Ant Bully
Paul Giamatti,10316,2011,The Ides of March
Paul Giamatti,11870,2002,Big Fat Liar
Paul Giamatti,16155,1998,Safe Men
Paul Giamatti,16558,2009,Duplicity
Paul Giamatti,18074,2000,Duets
Paul Giamatti,36811,2009,The Last Station
Paul Giamatti,38543,2011,Ironclad
Paul Giamatti,46829,2010,Barney's Version
Paul Giamatti,77950,2013,Turbo
Paul Giamatti,140823,2013,Saving Mr. Banks
Paul Giamatti,174311,2013,All Is Bright
Rebel Wilson,84174,2012,Bachelorette
Rebel Wilson,114150,2012,Pitch Perfect
Rebel Wilson,181533,2014,Night at the Museum: Secret of the Tomb
Rebel Wilson,254470,2015,Pitch Perfect 2
Rebel Wilson,259694,2016,How to Be Single
Kevin Nealon,10708,2003,Daddy Day Care
Kevin Nealon,20856,2009,Aliens in the Attic
Michael Pitt,8461,2007,Funny Games
Michael Pitt,9517,2001,Bully
Michael Pitt,11892,2002,Murder by Numbers
Michael Pitt,244267,2014,I Origins
Michael Pitt,334527,2015,Criminal Activities
Marika Dominczyk,30128,2009,I Hope They Serve Beer in Hell
Kevin Leslie,356216,2015,The Rise of the Krays
Jérôme Deschamps,25353,2009,The True Story of Puss 'n Boots
Lisa Zane,11284,1991,Freddy's Dead: The Final Nightmare
Joshua Milrad,16441,1982,The Beastmaster
Casper Van Dien,563,1997,Starship Troopers
Casper Van Dien,29064,1999,The Omega Code
Eloise Mumford,216015,2015,Fifty Shades of Grey
Alex Karpovsky,139998,2012,Supporting Characters
Dileep Rao,16871,2009,Drag Me to Hell
Amy Ganser,60463,2008,Sunday School Musical
Emma Rigby,208869,2014,Plastic
Emma Rigby,226857,2014,Endless Love
Audrey Wasilewski,44835,2010,Hesher
Toby Poser,29371,1995,The Incredibly True Adventure of Two Girls In Love
Lili Taylor,3595,1996,Ransom
Lili Taylor,11191,1988,Mystic Pizza
Lili Taylor,11618,1999,The Haunting
Lili Taylor,138843,2013,The Conjuring
Max Records,16523,2009,Where the Wild Things Are
Max Records,57431,2011,The Sitter
Aksel Hennie,70670,2011,Headhunters
Aksel Hennie,184315,2014,Hercules
Matthew C. Martino,192134,2013,Dom Hemingway
Tanja Reichert,11217,2004,Club Dread
"Miguel A. Núñez, Jr.",35696,2002,Juwanna Mann
Alyssa Milano,12192,2008,Pathology
Orlando Jones,1636,2000,Bedazzled
Orlando Jones,10393,2000,The Replacements
Orlando Jones,13497,2002,Drumline
Orlando Jones,18828,2001,Double Take
Orlando Jones,20309,2001,Say It Isn't So
Celso Bugallo,54580,2002,Mondays in the Sun
Victoria Jackson,11959,1989,UHF
Bert Lahr,630,1939,The Wizard of Oz
Richard Norton,10622,1997,Mr. Nice Guy
Azura Skye,6933,2008,One Missed Call
Michel Serrault,64559,1997,The Swindle
Nathan Kress,216282,2014,Into the Storm
Sunil Shetty,20296,2005,Chocolate: Deep Dark Secrets
Zorie Barber,23531,2000,Whipped
Tom E. Nicholson,371690,2015,Rotor DR1
Jake Weber,924,2004,Dawn of the Dead
Jake Weber,14745,2008,The Haunting of Molly Hartley
Sean Cook,58626,2011,The Hit List
Mars Callahan,14293,2002,Poolhall Junkies
Shailene Woodley,65057,2011,The Descendants
Shailene Woodley,157350,2014,Divergent
Shailene Woodley,157386,2013,The Spectacular Now
Shailene Woodley,222935,2014,The Fault in Our Stars
Shailene Woodley,262500,2015,Insurgent
Shailene Woodley,262504,2016,Allegiant
Jacob Pitts,9352,2004,EuroTrip
Jared Padalecki,10066,2005,House of Wax
Jared Padalecki,10092,2005,Cry_Wolf
Remy Sweeney,11026,2004,Exorcist: The Beginning
Shaun Sipos,38780,2009,Rampage
Shaun Sipos,98568,2011,Enter Nowhere
Chloë Sevigny,226,1999,Boys Don't Cry
Chloë Sevigny,1415,2003,Party Monster
Chloë Sevigny,9344,1995,Kids
Chloë Sevigny,12703,2004,The Brown Bunny
Chloë Sevigny,13537,2003,Shattered Glass
Chloë Sevigny,27845,1996,Trees Lounge
Chloë Sevigny,44594,2010,Barry Munday
Chloë Sevigny,301325,2015,#Horror
Chloë Sevigny,332285,2016,Antibirth
Phil Hartman,9099,1996,Sgt. Bilko
Phil Hartman,9279,1996,Jingle All the Way
Phil Hartman,11551,1998,Small Soldiers
Phil Hartman,19933,1987,The Brave Little Toaster
Jason Kravitz,84401,2012,Sholem Aleichem: Laughing In The Darkness
Robin Shou,9312,1995,Mortal Kombat
Robin Shou,9823,1997,Mortal Kombat: Annihilation
Ursina Lardi,37903,2009,The White Ribbon
Scott Reeves,10283,1989,Friday the 13th Part VIII: Jason Takes Manhattan
Mark Dymond,9288,2005,Dungeons & Dragons: Wrath of the Dragon God
Aryana Engineer,71679,2012,Resident Evil: Retribution
Greg Kinnear,773,2006,Little Miss Sunshine
Greg Kinnear,1792,2003,Stuck on You
Greg Kinnear,2898,1997,As Good as It Gets
Greg Kinnear,8780,2008,Baby Mama
Greg Kinnear,9489,1998,You've Got Mail
Greg Kinnear,9515,2005,The Matador
Greg Kinnear,10416,2000,What Planet Are You From?
Greg Kinnear,10480,2000,Nurse Betty
Greg Kinnear,10590,2002,We Were Soldiers
Greg Kinnear,11058,2004,Godsend
Greg Kinnear,12658,2001,Someone Like You...
Greg Kinnear,12797,2008,Ghost Town
Greg Kinnear,14112,2002,Auto Focus
Greg Kinnear,14914,2008,Flash of Genius
Greg Kinnear,22972,2010,Green Zone
Greg Kinnear,35690,2010,The Last Song
Greg Kinnear,51995,2011,Salvation Boulevard
Greg Kinnear,236751,2014,Heaven is for Real
Sam Shepard,4512,2007,The Assassination of Jesse James by the Coward Robert Ford
Sam Shepard,7445,2009,Brothers
Sam Shepard,9549,1983,The Right Stuff
Sam Shepard,9705,2001,Swordfish
Sam Shepard,9944,1993,The Pelican Brief
Sam Shepard,10048,2005,Stealth
Sam Shepard,11036,2004,The Notebook
Sam Shepard,16642,1978,Days of Heaven
Sam Shepard,21355,2000,All the Pretty Horses
Sam Shepard,68818,2011,Blackthorn
Sam Shepard,89325,2012,Darling Companion
Sam Shepard,103731,2013,Mud
Sam Shepard,164457,2013,Out of the Furnace
Hisashi Igawa,13889,1993,Madadayo
Candace Evanofski,18292,2000,George Washington
Russell Means,9361,1992,The Last of the Mohicans
Russell Means,10530,1995,Pocahontas
Kabir Bedi,700,1983,Octopussy
Kabir Bedi,37737,2010,Kites
Paul Dawson,1378,2006,Shortbus
Jimmy Fallon,11431,2005,Fever Pitch
Jimmy Fallon,12271,2006,Factory Girl
Jimmy Fallon,24432,2006,Doogal
Sibel Ergener,55180,1998,The Last Big Thing
Paul Hipp,70829,2010,The Last Godfather
E. J. Peaker,27420,1981,Graduation Day
Dean Jagger,22013,1960,Elmer Gantry
Dean Jagger,27029,1959,The Nun's Story
Gail Kim,40914,2009,Royal Kill
Patrick Bergin,9869,1992,Patriot Games
Patrick Bergin,18681,1999,Eye of the Beholder
Perry Laylon Ojeda,386826,2016,A Beginner's Guide to Snuff
Errol Flynn,43884,1936,The Charge of the Light Brigade
Anne Louise Hassing,103663,2012,The Hunt
Marcus Carl Franklin,4953,2008,Be Kind Rewind
John Candy,864,1993,Cool Runnings
John Candy,957,1987,Spaceballs
John Candy,2619,1984,Splash
John Candy,11827,1981,Heavy Metal
Eric Elmosnino,304410,2014,The Bélier Family
Ana Vatamanu,344466,2015,The World Is Mine
Adar Beck,29917,2009,Exam
Vincent Riotta,10934,2003,Under the Tuscan Sun
Rebecca Gayheart,9877,1998,Urban Legend
Rebecca Gayheart,18892,1999,Jawbreaker
Rebecca Gayheart,27451,2001,Harvard Man
